index,Date,Country,ISO,Confirmed,Recovered,Deaths
1623,2020-01-30,San Marino,SMR,0,0,0
1624,2020-01-30,Sao Tome and Principe,STP,0,0,0
1625,2020-01-30,Saudi Arabia,SAU,0,0,0
1626,2020-01-30,Senegal,SEN,0,0,0
1627,2020-01-30,Serbia,SRB,0,0,0
1628,2020-01-30,Seychelles,SYC,0,0,0
1629,2020-01-30,Sierra Leone,SLE,0,0,0
1630,2020-01-30,Singapore,SGP,10,0,0
1631,2020-01-30,Slovakia,SVK,0,0,0
1632,2020-01-30,Slovenia,SVN,0,0,0
1633,2020-01-30,Somalia,SOM,0,0,0
1634,2020-01-30,South Africa,ZAF,0,0,0
1635,2020-01-30,South Sudan,SSD,0,0,0
1636,2020-01-30,Spain,ESP,0,0,0
1637,2020-01-30,Sri Lanka,LKA,1,0,0
1638,2020-01-30,Sudan,SDN,0,0,0
1639,2020-01-30,Suriname,SUR,0,0,0
1640,2020-01-30,Sweden,SWE,0,0,0
1641,2020-01-30,Switzerland,CHE,0,0,0
1642,2020-01-30,Syria,SYR,0,0,0
1643,2020-01-30,Taiwan*, ,9,0,0
1644,2020-01-30,Tanzania,TZA,0,0,0
1645,2020-01-30,Thailand,THA,14,5,0
1646,2020-01-30,Timor-Leste,TLS,0,0,0
1647,2020-01-30,Togo,TGO,0,0,0
1648,2020-01-30,Trinidad and Tobago,TTO,0,0,0
1649,2020-01-30,Tunisia,TUN,0,0,0
1650,2020-01-30,Turkey,TUR,0,0,0
1651,2020-01-30,US,USA,5,0,0
1652,2020-01-30,Uganda,UGA,0,0,0
1653,2020-01-30,Ukraine,UKR,0,0,0
1654,2020-01-30,United Arab Emirates,ARE,4,0,0
1655,2020-01-30,United Kingdom,GBR,0,0,0
1656,2020-01-30,Uruguay,URY,0,0,0
1657,2020-01-30,Uzbekistan,UZB,0,0,0
1658,2020-01-30,Venezuela,VEN,0,0,0
1659,2020-01-30,Vietnam,VNM,2,0,0
1660,2020-01-30,West Bank and Gaza, ,0,0,0
1661,2020-01-30,Western Sahara,ESH,0,0,0
1662,2020-01-30,Yemen,YEM,0,0,0
1663,2020-01-30,Zambia,ZMB,0,0,0
1664,2020-01-30,Zimbabwe,ZWE,0,0,0
1665,2020-01-31,Afghanistan,AFG,0,0,0
1666,2020-01-31,Albania,ALB,0,0,0
1667,2020-01-31,Algeria,DZA,0,0,0
1668,2020-01-31,Andorra,AND,0,0,0
1669,2020-01-31,Angola,AGO,0,0,0
1670,2020-01-31,Antigua and Barbuda,ATG,0,0,0
1671,2020-01-31,Argentina,ARG,0,0,0
1672,2020-01-31,Armenia,ARM,0,0,0
1673,2020-01-31,Australia,AUS,9,2,0
1674,2020-01-31,Austria,AUT,0,0,0
1675,2020-01-31,Azerbaijan,AZE,0,0,0
1676,2020-01-31,Bahamas,BHS,0,0,0
1677,2020-01-31,Bahrain,BHR,0,0,0
1678,2020-01-31,Bangladesh,BGD,0,0,0
1679,2020-01-31,Barbados,BRB,0,0,0
1680,2020-01-31,Belarus,BLR,0,0,0
1681,2020-01-31,Belgium,BEL,0,0,0
1682,2020-01-31,Belize,BLZ,0,0,0
1683,2020-01-31,Benin,BEN,0,0,0
1684,2020-01-31,Bhutan,BTN,0,0,0
1685,2020-01-31,Bolivia,BOL,0,0,0
1686,2020-01-31,Bosnia and Herzegovina,BIH,0,0,0
1687,2020-01-31,Botswana,BWA,0,0,0
1688,2020-01-31,Brazil,BRA,0,0,0
1689,2020-01-31,Brunei,BRN,0,0,0
1690,2020-01-31,Bulgaria,BGR,0,0,0
1691,2020-01-31,Burkina Faso,BFA,0,0,0
1692,2020-01-31,Burma, ,0,0,0
1693,2020-01-31,Burundi,BDI,0,0,0
1694,2020-01-31,Cabo Verde,CPV,0,0,0
1695,2020-01-31,Cambodia,KHM,1,0,0
1696,2020-01-31,Cameroon,CMR,0,0,0
1697,2020-01-31,Canada,CAN,4,0,0
1698,2020-01-31,Central African Republic,CAF,0,0,0
1699,2020-01-31,Chad,TCD,0,0,0
1700,2020-01-31,Chile,CHL,0,0,0
1701,2020-01-31,China,CHN,9802,214,213
1702,2020-01-31,Colombia,COL,0,0,0
1703,2020-01-31,Congo (Brazzaville), ,0,0,0
1704,2020-01-31,Congo (Kinshasa), ,0,0,0
1705,2020-01-31,Costa Rica,CRI,0,0,0
1706,2020-01-31,Cote d'Ivoire,CIV,0,0,0
1707,2020-01-31,Croatia,HRV,0,0,0
1708,2020-01-31,Cuba,CUB,0,0,0
1709,2020-01-31,Cyprus,CYP,0,0,0
1710,2020-01-31,Czechia,CZE,0,0,0
1711,2020-01-31,Denmark,DNK,0,0,0
1712,2020-01-31,Diamond Princess, ,0,0,0
1713,2020-01-31,Djibouti,DJI,0,0,0
1714,2020-01-31,Dominica,DMA,0,0,0
1715,2020-01-31,Dominican Republic,DOM,0,0,0
1716,2020-01-31,Ecuador,ECU,0,0,0
1717,2020-01-31,Egypt,EGY,0,0,0
1718,2020-01-31,El Salvador,SLV,0,0,0
1719,2020-01-31,Equatorial Guinea,GNQ,0,0,0
1720,2020-01-31,Eritrea,ERI,0,0,0
1721,2020-01-31,Estonia,EST,0,0,0
1722,2020-01-31,Eswatini,SWZ,0,0,0
1723,2020-01-31,Ethiopia,ETH,0,0,0
1724,2020-01-31,Fiji,FJI,0,0,0
1725,2020-01-31,Finland,FIN,1,0,0
1726,2020-01-31,France,FRA,5,0,0
1727,2020-01-31,Gabon,GAB,0,0,0
1728,2020-01-31,Gambia,GMB,0,0,0
1729,2020-01-31,Georgia,GEO,0,0,0
1730,2020-01-31,Germany,DEU,5,0,0
1731,2020-01-31,Ghana,GHA,0,0,0
1732,2020-01-31,Greece,GRC,0,0,0
1733,2020-01-31,Grenada,GRD,0,0,0
1734,2020-01-31,Guatemala,GTM,0,0,0
1735,2020-01-31,Guinea,GIN,0,0,0
1736,2020-01-31,Guinea-Bissau,GNB,0,0,0
1737,2020-01-31,Guyana,GUY,0,0,0
1738,2020-01-31,Haiti,HTI,0,0,0
1739,2020-01-31,Holy See,VAT,0,0,0
1740,2020-01-31,Honduras,HND,0,0,0
1741,2020-01-31,Hungary,HUN,0,0,0
1742,2020-01-31,Iceland,ISL,0,0,0
1743,2020-01-31,India,IND,1,0,0
1744,2020-01-31,Indonesia,IDN,0,0,0
1745,2020-01-31,Iran,IRN,0,0,0
1746,2020-01-31,Iraq,IRQ,0,0,0
1747,2020-01-31,Ireland,IRL,0,0,0
1748,2020-01-31,Israel,ISR,0,0,0
1749,2020-01-31,Italy,ITA,2,0,0
1750,2020-01-31,Jamaica,JAM,0,0,0
1751,2020-01-31,Japan,JPN,15,1,0
1752,2020-01-31,Jordan,JOR,0,0,0
1753,2020-01-31,Kazakhstan,KAZ,0,0,0
1754,2020-01-31,Kenya,KEN,0,0,0
1755,2020-01-31,"Korea, South", ,11,0,0
1756,2020-01-31,Kosovo,SRB,0,0,0
1757,2020-01-31,Kuwait,KWT,0,0,0
1758,2020-01-31,Kyrgyzstan,KGZ,0,0,0
1759,2020-01-31,Laos, ,0,0,0
1760,2020-01-31,Latvia,LVA,0,0,0
1761,2020-01-31,Lebanon,LBN,0,0,0
1762,2020-01-31,Liberia,LBR,0,0,0
1763,2020-01-31,Libya,LBY,0,0,0
1764,2020-01-31,Liechtenstein,LIE,0,0,0
1765,2020-01-31,Lithuania,LTU,0,0,0
1766,2020-01-31,Luxembourg,LUX,0,0,0
1767,2020-01-31,MS Zaandam, ,0,0,0
1768,2020-01-31,Madagascar,MDG,0,0,0
1769,2020-01-31,Malawi,MWI,0,0,0
1770,2020-01-31,Malaysia,MYS,8,0,0
1771,2020-01-31,Maldives,MDV,0,0,0
1772,2020-01-31,Mali,MLI,0,0,0
1773,2020-01-31,Malta,MLT,0,0,0
1774,2020-01-31,Mauritania,MRT,0,0,0
1775,2020-01-31,Mauritius,MUS,0,0,0
1776,2020-01-31,Mexico,MEX,0,0,0
1777,2020-01-31,Moldova,MDA,0,0,0
1778,2020-01-31,Monaco,MCO,0,0,0
1779,2020-01-31,Mongolia,MNG,0,0,0
1780,2020-01-31,Montenegro,MNE,0,0,0
1781,2020-01-31,Morocco,MAR,0,0,0
1782,2020-01-31,Mozambique,MOZ,0,0,0
1783,2020-01-31,Namibia,NAM,0,0,0
1784,2020-01-31,Nepal,NPL,1,0,0
1785,2020-01-31,Netherlands,NLD,0,0,0
1786,2020-01-31,New Zealand,NZL,0,0,0
1787,2020-01-31,Nicaragua,NIC,0,0,0
1788,2020-01-31,Niger,NGA,0,0,0
1789,2020-01-31,Nigeria,NGA,0,0,0
1790,2020-01-31,North Macedonia,MKD,0,0,0
1791,2020-01-31,Norway,NOR,0,0,0
1792,2020-01-31,Oman,OMN,0,0,0
1793,2020-01-31,Pakistan,PAK,0,0,0
1794,2020-01-31,Panama,PAN,0,0,0
1795,2020-01-31,Papua New Guinea,PNG,0,0,0
1796,2020-01-31,Paraguay,PRY,0,0,0
1797,2020-01-31,Peru,PER,0,0,0
1798,2020-01-31,Philippines,PHL,1,0,0
1799,2020-01-31,Poland,POL,0,0,0
1800,2020-01-31,Portugal,PRT,0,0,0
1801,2020-01-31,Qatar,QAT,0,0,0
1802,2020-01-31,Romania,ROU,0,0,0
1803,2020-01-31,Russia,RUS,2,0,0
1804,2020-01-31,Rwanda,RWA,0,0,0
1805,2020-01-31,Saint Kitts and Nevis,KNA,0,0,0
1806,2020-01-31,Saint Lucia,LCA,0,0,0
1807,2020-01-31,Saint Vincent and the Grenadines,VCT,0,0,0
1808,2020-01-31,San Marino,SMR,0,0,0
1809,2020-01-31,Sao Tome and Principe,STP,0,0,0
1810,2020-01-31,Saudi Arabia,SAU,0,0,0
1811,2020-01-31,Senegal,SEN,0,0,0
1812,2020-01-31,Serbia,SRB,0,0,0
1813,2020-01-31,Seychelles,SYC,0,0,0
1814,2020-01-31,Sierra Leone,SLE,0,0,0
1815,2020-01-31,Singapore,SGP,13,0,0
1816,2020-01-31,Slovakia,SVK,0,0,0
1817,2020-01-31,Slovenia,SVN,0,0,0
1818,2020-01-31,Somalia,SOM,0,0,0
1819,2020-01-31,South Africa,ZAF,0,0,0
1820,2020-01-31,South Sudan,SSD,0,0,0
1821,2020-01-31,Spain,ESP,0,0,0
1822,2020-01-31,Sri Lanka,LKA,1,0,0
1823,2020-01-31,Sudan,SDN,0,0,0
1824,2020-01-31,Suriname,SUR,0,0,0
1825,2020-01-31,Sweden,SWE,1,0,0
1826,2020-01-31,Switzerland,CHE,0,0,0
1827,2020-01-31,Syria,SYR,0,0,0
1828,2020-01-31,Taiwan*, ,10,0,0
1829,2020-01-31,Tanzania,TZA,0,0,0
1830,2020-01-31,Thailand,THA,19,5,0
1831,2020-01-31,Timor-Leste,TLS,0,0,0
1832,2020-01-31,Togo,TGO,0,0,0
1833,2020-01-31,Trinidad and Tobago,TTO,0,0,0
1834,2020-01-31,Tunisia,TUN,0,0,0
1835,2020-01-31,Turkey,TUR,0,0,0
1836,2020-01-31,US,USA,7,0,0
1837,2020-01-31,Uganda,UGA,0,0,0
1838,2020-01-31,Ukraine,UKR,0,0,0
1839,2020-01-31,United Arab Emirates,ARE,4,0,0
1840,2020-01-31,United Kingdom,GBR,2,0,0
1841,2020-01-31,Uruguay,URY,0,0,0
1842,2020-01-31,Uzbekistan,UZB,0,0,0
1843,2020-01-31,Venezuela,VEN,0,0,0
1844,2020-01-31,Vietnam,VNM,2,0,0
1845,2020-01-31,West Bank and Gaza, ,0,0,0
1846,2020-01-31,Western Sahara,ESH,0,0,0
1847,2020-01-31,Yemen,YEM,0,0,0
1848,2020-01-31,Zambia,ZMB,0,0,0
1849,2020-01-31,Zimbabwe,ZWE,0,0,0
1850,2020-02-01,Afghanistan,AFG,0,0,0
1851,2020-02-01,Albania,ALB,0,0,0
1852,2020-02-01,Algeria,DZA,0,0,0
1853,2020-02-01,Andorra,AND,0,0,0
1854,2020-02-01,Angola,AGO,0,0,0
1855,2020-02-01,Antigua and Barbuda,ATG,0,0,0
1856,2020-02-01,Argentina,ARG,0,0,0
1857,2020-02-01,Armenia,ARM,0,0,0
1858,2020-02-01,Australia,AUS,12,2,0
1859,2020-02-01,Austria,AUT,0,0,0
1860,2020-02-01,Azerbaijan,AZE,0,0,0
1861,2020-02-01,Bahamas,BHS,0,0,0
1862,2020-02-01,Bahrain,BHR,0,0,0
1863,2020-02-01,Bangladesh,BGD,0,0,0
1864,2020-02-01,Barbados,BRB,0,0,0
1865,2020-02-01,Belarus,BLR,0,0,0
1866,2020-02-01,Belgium,BEL,0,0,0
1867,2020-02-01,Belize,BLZ,0,0,0
1868,2020-02-01,Benin,BEN,0,0,0
1869,2020-02-01,Bhutan,BTN,0,0,0
1870,2020-02-01,Bolivia,BOL,0,0,0
1871,2020-02-01,Bosnia and Herzegovina,BIH,0,0,0
1872,2020-02-01,Botswana,BWA,0,0,0
1873,2020-02-01,Brazil,BRA,0,0,0
1874,2020-02-01,Brunei,BRN,0,0,0
1875,2020-02-01,Bulgaria,BGR,0,0,0
1876,2020-02-01,Burkina Faso,BFA,0,0,0
1877,2020-02-01,Burma, ,0,0,0
1878,2020-02-01,Burundi,BDI,0,0,0
1879,2020-02-01,Cabo Verde,CPV,0,0,0
1880,2020-02-01,Cambodia,KHM,1,0,0
1881,2020-02-01,Cameroon,CMR,0,0,0
1882,2020-02-01,Canada,CAN,4,0,0
1883,2020-02-01,Central African Republic,CAF,0,0,0
1884,2020-02-01,Chad,TCD,0,0,0
1885,2020-02-01,Chile,CHL,0,0,0
1886,2020-02-01,China,CHN,11891,275,259
1887,2020-02-01,Colombia,COL,0,0,0
1888,2020-02-01,Congo (Brazzaville), ,0,0,0
1889,2020-02-01,Congo (Kinshasa), ,0,0,0
1890,2020-02-01,Costa Rica,CRI,0,0,0
1891,2020-02-01,Cote d'Ivoire,CIV,0,0,0
1892,2020-02-01,Croatia,HRV,0,0,0
1893,2020-02-01,Cuba,CUB,0,0,0
1894,2020-02-01,Cyprus,CYP,0,0,0
1895,2020-02-01,Czechia,CZE,0,0,0
1896,2020-02-01,Denmark,DNK,0,0,0
1897,2020-02-01,Diamond Princess, ,0,0,0
1898,2020-02-01,Djibouti,DJI,0,0,0
1899,2020-02-01,Dominica,DMA,0,0,0
1900,2020-02-01,Dominican Republic,DOM,0,0,0
1901,2020-02-01,Ecuador,ECU,0,0,0
1902,2020-02-01,Egypt,EGY,0,0,0
1903,2020-02-01,El Salvador,SLV,0,0,0
1904,2020-02-01,Equatorial Guinea,GNQ,0,0,0
1905,2020-02-01,Eritrea,ERI,0,0,0
1906,2020-02-01,Estonia,EST,0,0,0
1907,2020-02-01,Eswatini,SWZ,0,0,0
1908,2020-02-01,Ethiopia,ETH,0,0,0
1909,2020-02-01,Fiji,FJI,0,0,0
1910,2020-02-01,Finland,FIN,1,0,0
1911,2020-02-01,France,FRA,6,0,0
1912,2020-02-01,Gabon,GAB,0,0,0
1913,2020-02-01,Gambia,GMB,0,0,0
1914,2020-02-01,Georgia,GEO,0,0,0
1915,2020-02-01,Germany,DEU,8,0,0
1916,2020-02-01,Ghana,GHA,0,0,0
1917,2020-02-01,Greece,GRC,0,0,0
1918,2020-02-01,Grenada,GRD,0,0,0
1919,2020-02-01,Guatemala,GTM,0,0,0
1920,2020-02-01,Guinea,GIN,0,0,0
1921,2020-02-01,Guinea-Bissau,GNB,0,0,0
1922,2020-02-01,Guyana,GUY,0,0,0
1923,2020-02-01,Haiti,HTI,0,0,0
1924,2020-02-01,Holy See,VAT,0,0,0
1925,2020-02-01,Honduras,HND,0,0,0
1926,2020-02-01,Hungary,HUN,0,0,0
1927,2020-02-01,Iceland,ISL,0,0,0
1928,2020-02-01,India,IND,1,0,0
1929,2020-02-01,Indonesia,IDN,0,0,0
1930,2020-02-01,Iran,IRN,0,0,0
1931,2020-02-01,Iraq,IRQ,0,0,0
1932,2020-02-01,Ireland,IRL,0,0,0
1933,2020-02-01,Israel,ISR,0,0,0
1934,2020-02-01,Italy,ITA,2,0,0
1935,2020-02-01,Jamaica,JAM,0,0,0
1936,2020-02-01,Japan,JPN,20,1,0
1937,2020-02-01,Jordan,JOR,0,0,0
1938,2020-02-01,Kazakhstan,KAZ,0,0,0
1939,2020-02-01,Kenya,KEN,0,0,0
1940,2020-02-01,"Korea, South", ,12,0,0
1941,2020-02-01,Kosovo,SRB,0,0,0
1942,2020-02-01,Kuwait,KWT,0,0,0
1943,2020-02-01,Kyrgyzstan,KGZ,0,0,0
1944,2020-02-01,Laos, ,0,0,0
1945,2020-02-01,Latvia,LVA,0,0,0
1946,2020-02-01,Lebanon,LBN,0,0,0
1947,2020-02-01,Liberia,LBR,0,0,0
1948,2020-02-01,Libya,LBY,0,0,0
1949,2020-02-01,Liechtenstein,LIE,0,0,0
1950,2020-02-01,Lithuania,LTU,0,0,0
1951,2020-02-01,Luxembourg,LUX,0,0,0
1952,2020-02-01,MS Zaandam, ,0,0,0
1953,2020-02-01,Madagascar,MDG,0,0,0
1954,2020-02-01,Malawi,MWI,0,0,0
1955,2020-02-01,Malaysia,MYS,8,0,0
1956,2020-02-01,Maldives,MDV,0,0,0
1957,2020-02-01,Mali,MLI,0,0,0
1958,2020-02-01,Malta,MLT,0,0,0
1959,2020-02-01,Mauritania,MRT,0,0,0
1960,2020-02-01,Mauritius,MUS,0,0,0
1961,2020-02-01,Mexico,MEX,0,0,0
1962,2020-02-01,Moldova,MDA,0,0,0
1963,2020-02-01,Monaco,MCO,0,0,0
1964,2020-02-01,Mongolia,MNG,0,0,0
1965,2020-02-01,Montenegro,MNE,0,0,0
1966,2020-02-01,Morocco,MAR,0,0,0
1967,2020-02-01,Mozambique,MOZ,0,0,0
1968,2020-02-01,Namibia,NAM,0,0,0
1969,2020-02-01,Nepal,NPL,1,0,0
1970,2020-02-01,Netherlands,NLD,0,0,0
1971,2020-02-01,New Zealand,NZL,0,0,0
1972,2020-02-01,Nicaragua,NIC,0,0,0
1973,2020-02-01,Niger,NGA,0,0,0
1974,2020-02-01,Nigeria,NGA,0,0,0
1975,2020-02-01,North Macedonia,MKD,0,0,0
1976,2020-02-01,Norway,NOR,0,0,0
1977,2020-02-01,Oman,OMN,0,0,0
1978,2020-02-01,Pakistan,PAK,0,0,0
1979,2020-02-01,Panama,PAN,0,0,0
1980,2020-02-01,Papua New Guinea,PNG,0,0,0
1981,2020-02-01,Paraguay,PRY,0,0,0
1982,2020-02-01,Peru,PER,0,0,0
1983,2020-02-01,Philippines,PHL,1,0,0
1984,2020-02-01,Poland,POL,0,0,0
1985,2020-02-01,Portugal,PRT,0,0,0
1986,2020-02-01,Qatar,QAT,0,0,0
1987,2020-02-01,Romania,ROU,0,0,0
1988,2020-02-01,Russia,RUS,2,0,0
1989,2020-02-01,Rwanda,RWA,0,0,0
1990,2020-02-01,Saint Kitts and Nevis,KNA,0,0,0
1991,2020-02-01,Saint Lucia,LCA,0,0,0
1992,2020-02-01,Saint Vincent and the Grenadines,VCT,0,0,0
1993,2020-02-01,San Marino,SMR,0,0,0
1994,2020-02-01,Sao Tome and Principe,STP,0,0,0
1995,2020-02-01,Saudi Arabia,SAU,0,0,0
1996,2020-02-01,Senegal,SEN,0,0,0
1997,2020-02-01,Serbia,SRB,0,0,0
1998,2020-02-01,Seychelles,SYC,0,0,0
1999,2020-02-01,Sierra Leone,SLE,0,0,0
2000,2020-02-01,Singapore,SGP,16,0,0
2001,2020-02-01,Slovakia,SVK,0,0,0
2002,2020-02-01,Slovenia,SVN,0,0,0
2003,2020-02-01,Somalia,SOM,0,0,0
2004,2020-02-01,South Africa,ZAF,0,0,0
2005,2020-02-01,South Sudan,SSD,0,0,0
2006,2020-02-01,Spain,ESP,1,0,0
2007,2020-02-01,Sri Lanka,LKA,1,0,0
2008,2020-02-01,Sudan,SDN,0,0,0
2009,2020-02-01,Suriname,SUR,0,0,0
2010,2020-02-01,Sweden,SWE,1,0,0
2011,2020-02-01,Switzerland,CHE,0,0,0
2012,2020-02-01,Syria,SYR,0,0,0
2013,2020-02-01,Taiwan*, ,10,0,0
2014,2020-02-01,Tanzania,TZA,0,0,0
2015,2020-02-01,Thailand,THA,19,5,0
2016,2020-02-01,Timor-Leste,TLS,0,0,0
2017,2020-02-01,Togo,TGO,0,0,0
2018,2020-02-01,Trinidad and Tobago,TTO,0,0,0
2019,2020-02-01,Tunisia,TUN,0,0,0
2020,2020-02-01,Turkey,TUR,0,0,0
2021,2020-02-01,US,USA,8,0,0
2022,2020-02-01,Uganda,UGA,0,0,0
2023,2020-02-01,Ukraine,UKR,0,0,0
2024,2020-02-01,United Arab Emirates,ARE,4,0,0
2025,2020-02-01,United Kingdom,GBR,2,0,0
2026,2020-02-01,Uruguay,URY,0,0,0
2027,2020-02-01,Uzbekistan,UZB,0,0,0
2028,2020-02-01,Venezuela,VEN,0,0,0
2029,2020-02-01,Vietnam,VNM,6,1,0
2030,2020-02-01,West Bank and Gaza, ,0,0,0
2031,2020-02-01,Western Sahara,ESH,0,0,0
2032,2020-02-01,Yemen,YEM,0,0,0
2033,2020-02-01,Zambia,ZMB,0,0,0
2034,2020-02-01,Zimbabwe,ZWE,0,0,0
2035,2020-02-02,Afghanistan,AFG,0,0,0
2036,2020-02-02,Albania,ALB,0,0,0
2037,2020-02-02,Algeria,DZA,0,0,0
2038,2020-02-02,Andorra,AND,0,0,0
2039,2020-02-02,Angola,AGO,0,0,0
2040,2020-02-02,Antigua and Barbuda,ATG,0,0,0
2041,2020-02-02,Argentina,ARG,0,0,0
2042,2020-02-02,Armenia,ARM,0,0,0
2043,2020-02-02,Australia,AUS,12,2,0
2044,2020-02-02,Austria,AUT,0,0,0
2045,2020-02-02,Azerbaijan,AZE,0,0,0
2046,2020-02-02,Bahamas,BHS,0,0,0
2047,2020-02-02,Bahrain,BHR,0,0,0
2048,2020-02-02,Bangladesh,BGD,0,0,0
2049,2020-02-02,Barbados,BRB,0,0,0
2050,2020-02-02,Belarus,BLR,0,0,0
2051,2020-02-02,Belgium,BEL,0,0,0
2052,2020-02-02,Belize,BLZ,0,0,0
2053,2020-02-02,Benin,BEN,0,0,0
2054,2020-02-02,Bhutan,BTN,0,0,0
2055,2020-02-02,Bolivia,BOL,0,0,0
2056,2020-02-02,Bosnia and Herzegovina,BIH,0,0,0
2057,2020-02-02,Botswana,BWA,0,0,0
2058,2020-02-02,Brazil,BRA,0,0,0
2059,2020-02-02,Brunei,BRN,0,0,0
2060,2020-02-02,Bulgaria,BGR,0,0,0
2061,2020-02-02,Burkina Faso,BFA,0,0,0
2062,2020-02-02,Burma, ,0,0,0
2063,2020-02-02,Burundi,BDI,0,0,0
2064,2020-02-02,Cabo Verde,CPV,0,0,0
2065,2020-02-02,Cambodia,KHM,1,0,0
2066,2020-02-02,Cameroon,CMR,0,0,0
2067,2020-02-02,Canada,CAN,4,0,0
2068,2020-02-02,Central African Republic,CAF,0,0,0
2069,2020-02-02,Chad,TCD,0,0,0
2070,2020-02-02,Chile,CHL,0,0,0
2071,2020-02-02,China,CHN,16630,463,361
2072,2020-02-02,Colombia,COL,0,0,0
2073,2020-02-02,Congo (Brazzaville), ,0,0,0
2074,2020-02-02,Congo (Kinshasa), ,0,0,0
2075,2020-02-02,Costa Rica,CRI,0,0,0
2076,2020-02-02,Cote d'Ivoire,CIV,0,0,0
2077,2020-02-02,Croatia,HRV,0,0,0
2078,2020-02-02,Cuba,CUB,0,0,0
2079,2020-02-02,Cyprus,CYP,0,0,0
2080,2020-02-02,Czechia,CZE,0,0,0
2081,2020-02-02,Denmark,DNK,0,0,0
2082,2020-02-02,Diamond Princess, ,0,0,0
2083,2020-02-02,Djibouti,DJI,0,0,0
2084,2020-02-02,Dominica,DMA,0,0,0
2085,2020-02-02,Dominican Republic,DOM,0,0,0
2086,2020-02-02,Ecuador,ECU,0,0,0
2087,2020-02-02,Egypt,EGY,0,0,0
2088,2020-02-02,El Salvador,SLV,0,0,0
2089,2020-02-02,Equatorial Guinea,GNQ,0,0,0
2090,2020-02-02,Eritrea,ERI,0,0,0
2091,2020-02-02,Estonia,EST,0,0,0
2092,2020-02-02,Eswatini,SWZ,0,0,0
2093,2020-02-02,Ethiopia,ETH,0,0,0
2094,2020-02-02,Fiji,FJI,0,0,0
2095,2020-02-02,Finland,FIN,1,0,0
2096,2020-02-02,France,FRA,6,0,0
2097,2020-02-02,Gabon,GAB,0,0,0
2098,2020-02-02,Gambia,GMB,0,0,0
2099,2020-02-02,Georgia,GEO,0,0,0
2100,2020-02-02,Germany,DEU,10,0,0
2101,2020-02-02,Ghana,GHA,0,0,0
2102,2020-02-02,Greece,GRC,0,0,0
2103,2020-02-02,Grenada,GRD,0,0,0
2104,2020-02-02,Guatemala,GTM,0,0,0
2105,2020-02-02,Guinea,GIN,0,0,0
2106,2020-02-02,Guinea-Bissau,GNB,0,0,0
2107,2020-02-02,Guyana,GUY,0,0,0
2108,2020-02-02,Haiti,HTI,0,0,0
2109,2020-02-02,Holy See,VAT,0,0,0
2110,2020-02-02,Honduras,HND,0,0,0
2111,2020-02-02,Hungary,HUN,0,0,0
2112,2020-02-02,Iceland,ISL,0,0,0
2113,2020-02-02,India,IND,2,0,0
2114,2020-02-02,Indonesia,IDN,0,0,0
2115,2020-02-02,Iran,IRN,0,0,0
2116,2020-02-02,Iraq,IRQ,0,0,0
2117,2020-02-02,Ireland,IRL,0,0,0
2118,2020-02-02,Israel,ISR,0,0,0
2119,2020-02-02,Italy,ITA,2,0,0
2120,2020-02-02,Jamaica,JAM,0,0,0
2121,2020-02-02,Japan,JPN,20,1,0
2122,2020-02-02,Jordan,JOR,0,0,0
2123,2020-02-02,Kazakhstan,KAZ,0,0,0
2124,2020-02-02,Kenya,KEN,0,0,0
2125,2020-02-02,"Korea, South", ,15,0,0
2126,2020-02-02,Kosovo,SRB,0,0,0
2127,2020-02-02,Kuwait,KWT,0,0,0
2128,2020-02-02,Kyrgyzstan,KGZ,0,0,0
2129,2020-02-02,Laos, ,0,0,0
2130,2020-02-02,Latvia,LVA,0,0,0
2131,2020-02-02,Lebanon,LBN,0,0,0
2132,2020-02-02,Liberia,LBR,0,0,0
2133,2020-02-02,Libya,LBY,0,0,0
2134,2020-02-02,Liechtenstein,LIE,0,0,0
2135,2020-02-02,Lithuania,LTU,0,0,0
2136,2020-02-02,Luxembourg,LUX,0,0,0
2137,2020-02-02,MS Zaandam, ,0,0,0
2138,2020-02-02,Madagascar,MDG,0,0,0
2139,2020-02-02,Malawi,MWI,0,0,0
2140,2020-02-02,Malaysia,MYS,8,0,0
2141,2020-02-02,Maldives,MDV,0,0,0
2142,2020-02-02,Mali,MLI,0,0,0
2143,2020-02-02,Malta,MLT,0,0,0
2144,2020-02-02,Mauritania,MRT,0,0,0
2145,2020-02-02,Mauritius,MUS,0,0,0
2146,2020-02-02,Mexico,MEX,0,0,0
2147,2020-02-02,Moldova,MDA,0,0,0
2148,2020-02-02,Monaco,MCO,0,0,0
2149,2020-02-02,Mongolia,MNG,0,0,0
2150,2020-02-02,Montenegro,MNE,0,0,0
2151,2020-02-02,Morocco,MAR,0,0,0
2152,2020-02-02,Mozambique,MOZ,0,0,0
2153,2020-02-02,Namibia,NAM,0,0,0
2154,2020-02-02,Nepal,NPL,1,0,0
2155,2020-02-02,Netherlands,NLD,0,0,0
2156,2020-02-02,New Zealand,NZL,0,0,0
2157,2020-02-02,Nicaragua,NIC,0,0,0
2158,2020-02-02,Niger,NGA,0,0,0
2159,2020-02-02,Nigeria,NGA,0,0,0
2160,2020-02-02,North Macedonia,MKD,0,0,0
2161,2020-02-02,Norway,NOR,0,0,0
2162,2020-02-02,Oman,OMN,0,0,0
2163,2020-02-02,Pakistan,PAK,0,0,0
2164,2020-02-02,Panama,PAN,0,0,0
